job_title,rating,company_name,type_of_ownership,industry,sector,revenue,main_role,seniority,sub_role,salary_range($),min_salary,max_salary,avg_salary,company_city,company_state,headquarter_city,headquarter_state,company_size_category,founded_year_category
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
Senior Data Scientist,3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,Sr,Senior ,122000-146000,122000,146000,133999.5,Herndon, VA,Westminster, CO,Large,
Data Scientist,4.3,Quick Base,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,Cambridge, MA,Cambridge, MA,Medium,1990s-2000s
Data Scientist,3.7,Takeda,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,,112000-116000,112000,116000,113999.5,Cambridge, MA,OSAKA, Japan,Very Large,1700s-1800s
Data Scientist,3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,neutral,,112000-116000,112000,116000,113999.5,Herndon, VA,Westminster, CO,Large,
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,3.9,Southwest Research Institute,Nonprofit Organization,Research & Development,Business Services,$500M to $1B,others/scientist/software engineer(data concerning role),neutral,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,112000-116000,112000,116000,113999.5,Oklahoma City, OK,San Antonio, TX,Large,1900s-1950s
Data Scientist,4.7,Compass Consulting Group,Company - Private,Consulting,Business Services,Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,Thousand Oaks, CA,Danville, CA,Small,2000s-2010s
Data Science Software Engineer,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,others/scientist/software engineer(data concerning role),neutral,Data Science Software Engineer,112000-116000,112000,116000,113999.5,Boston, MA,Boston, MA,Medium,2010s-2020s
AI Ops Data Scientist,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,neutral, Ops Data Scientist,112000-116000,112000,116000,113999.5,Gaithersburg, MD,Cambridge, United Kingdom,Very Large,1900s-1950s
Data Scientist,4.4,"SolutionIT, Inc.",Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,Edison, NJ,Wilmington, MA,Small,
Data Scientist,3.2,Perspecta,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,Adelphi, MD,Chantilly, VA,Very Large,2010s-2020s
Data Scientist,4.5,Smith Hanley Associates,Company - Private,Staffing & Outsourcing,Business Services,Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,Washington, DC,New York, 061,Small,1970s-1980s
Scientist - Machine Learning,3.5,Allen Institute,Nonprofit Organization,Research & Development,Business Services,$100M to $500M,AI/ machine learning professionle,neutral,Scientist - ,112000-116000,112000,116000,113999.5,Seattle, WA,Seattle, WA,Medium,2000s-2010s
Data Scientist,4.4,Eliassen Group,Company - Private,Staffing & Outsourcing,Business Services,$100M to $500M,data scientist,neutral,,112000-116000,112000,116000,113999.5,Plano, TX,Reading, MA,Large,1980s-1990s
Data Scientist,3.1,Bayside Solutions,Company - Private,Staffing & Outsourcing,Business Services,$1M to $5M,data scientist,neutral,,112000-116000,112000,116000,113999.5,Sunnyvale, CA,Pleasanton, CA,Small,2000s-2010s
Sr. Data Scientist,3.5,Evolve Vacation Rental,Company - Private,Travel Agencies,Travel & Tourism,Unknown,data scientist,Sr,Sr. ,112000-116000,112000,116000,113999.5,Denver, CO,Denver, CO,Medium,2010s-2020s
Data Scientist,3.8,AgreeYa Solutions,Company - Private,IT Services,Information Technology,$50M to $100M,data scientist,neutral,,112000-116000,112000,116000,113999.5,Thousand Oaks, CA,Folsom, CA,Large,1990s-2000s
Data Scientist,3.7,Carolina Power & Light Co,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown,data scientist,neutral,,112000-116000,112000,116000,113999.5,McLean, VA,Raleigh, NC,Large,1900s-1950s
Analytics Manager - Data Mart,3.5,Central California Alliance for Health,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500M to $1B,others/scientist/software engineer(data concerning role),neutral,Analytics Manager - Data Mart,112000-116000,112000,116000,113999.5,Scotts Valley, CA,Scotts Valley, CA,Medium,1990s-2000s
Data Modeler (Analytical Systems),3.7,MassMutual,Company - Private,Insurance Carriers,Insurance,$10B+,others/scientist/software engineer(data concerning role),neutral,Data Modeler (Analytical Systems),112000-116000,112000,116000,113999.5,Boston, MA,Springfield, MA,Large,1800s-1900s
Applied AI Scientist / Engineer,5.0,"New Iron Group, Inc.",Contract,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral,Applied  Scientist / Engineer,112000-116000,112000,116000,113999.5,Boston, MA,Austin, TX,Small,2000s-2010s
"Data Engineer (Analytics, SQL, Python, AWS)",4.0,Travelers,Company - Public,Insurance Carriers,Insurance,$10B+,data engineer,neutral," (Analytics, SQL, Python, AWS)",112000-116000,112000,116000,113999.5,Hartford, CT,Hartford, CT,Very Large,1800s-1900s
Senior Data Analyst - Finance & Platform Analytics,3.6,Twitch,Subsidiary or Business Segment,Internet,Information Technology,Unknown,data analyst/analyst,Sr,Senior  - Finance & Platform Analytics,112000-116000,112000,116000,113999.5,San Francisco, CA,San Francisco, CA,Large,2010s-2020s
Senior Data Scientist,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Sr,Senior ,110000-163000,110000,163000,136499.5,Boston, MA,Boston, MA,Medium,2010s-2020s
Market Research Data Scientist,3.8,GutCheck,Company - Private,Advertising & Marketing,Business Services,$10M to $25M,data scientist,neutral,Market Research ,110000-163000,110000,163000,136499.5,Denver, CO,Denver, CO,Small,2000s-2010s
IT Partner Digital Health Technology and Data Science,3.6,Biogen,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,others/scientist/software engineer(data concerning role),neutral,IT Partner Digital Health Technology and Data Science,110000-163000,110000,163000,136499.5,Cambridge, MA,Cambridge, MA,Large,1970s-1980s
Data Scientist,-1.0,HireAi,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,110000-163000,110000,163000,136499.5,San Francisco, CA,no_headquarter,,Unknown,
Data Scientist,-1.0,HireAi,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,110000-163000,110000,163000,136499.5,San Francisco, CA,no_headquarter,,Unknown,
"Senior Machine Learning Scientist - Bay Area, CA",3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,Sr,"Senior  Scientist - Bay Area, CA",110000-163000,110000,163000,136499.5,Redwood City, CA,Chicago, IL,Medium,2010s-2020s
"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",4.1,Mentor Graphics,Company - Public,Computer Hardware & Software,Information Technology,$1B to $2B,data scientist,neutral,"Software Engineer (, C,C++,Linux,Unix) - SISW - MG",110000-163000,110000,163000,136499.5,Fremont, CA,Wilsonville, OR,Large,1980s-1990s
Senior Clinical Data Scientist Programmer,3.6,WCG (WIRB-Copernicus Group),Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,data scientist,Sr,Senior Clinical  Programmer,110000-163000,110000,163000,136499.5,Hamilton, NJ,Princeton, NJ,Large,
Data Engineer,4.5,Kingfisher Systems,Company - Private,Federal Agencies,Government,$25M to $50M,data engineer,neutral,,110000-163000,110000,163000,136499.5,Falls Church, VA,Falls Church, VA,Small,2000s-2010s
Computer Vision / Deep Learning Scientist,3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,others/scientist/software engineer(data concerning role),neutral,Computer Vision / Deep Learning Scientist,110000-163000,110000,163000,136499.5,Chicago, IL,Chicago, IL,Medium,2010s-2020s
Data Solutions Engineer - Data Modeler,3.4,Liberty Mutual Insurance,Company - Private,Insurance Carriers,Insurance,$10B+,others/scientist/software engineer(data concerning role),neutral,Data Solutions Engineer - Data Modeler,110000-163000,110000,163000,136499.5,Indianapolis, IN,Boston, MA,Very Large,1900s-1950s
Data Scientist,4.3,Visionary Integration Professionals,Company - Private,IT Services,Information Technology,$100M to $500M,data scientist,neutral,,110000-163000,110000,163000,136499.5,Washington, DC,Folsom, CA,Medium,1990s-2000s
Data Scientist (TS/SCI w/ Poly),3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,neutral, (TS/SCI w/ Poly),110000-163000,110000,163000,136499.5,Herndon, VA,Westminster, CO,Large,
Weapons and Sensors Engineer/Scientist,4.0,Dynetics,Company - Private,Aerospace & Defense,Aerospace & Defense,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Weapons and Sensors Engineer/Scientist,110000-163000,110000,163000,136499.5,Huntsville, AL,Huntsville, AL,Large,1970s-1980s
Applied Computer Scientist,4.5,Systems & Technology Research,Company - Private,Aerospace & Defense,Aerospace & Defense,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Applied Computer Scientist,110000-163000,110000,163000,136499.5,Woburn, MA,Woburn, MA,Medium,2000s-2010s
Senior Data Analyst,4.5,Novetta,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,data analyst/analyst,Sr,Senior ,110000-163000,110000,163000,136499.5,Herndon, VA,Mc Lean, VA,Medium,2010s-2020s
Cloud Data Engineer (Azure),3.9,Navy Federal Credit Union,Other Organization,Banks & Credit Unions,Finance,Unknown,data engineer,neutral,Cloud  (Azure),110000-163000,110000,163000,136499.5,Merrifield, VA,Vienna, VA,Very Large,1900s-1950s
"Lead Certified Clinical Laboratory Scientist - Saturday - Tuesday, 8:00pm - 6:30am shift",4.0,Exact Sciences Corporation,Company - Public,Health Care Services & Hospitals,Health Care,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,"Lead Certified Clinical Laboratory Scientist - Saturday - Tuesday, 8:00pm - 6:30am shift",110000-163000,110000,163000,136499.5,Madison, WI,Madison, WI,Large,1990s-2000s
Sr. Data Analyst,3.6,Community Behavioral Health,Company - Private,Health Care Services & Hospitals,Health Care,$500M to $1B,data analyst/analyst,Sr,Sr. ,110000-163000,110000,163000,136499.5,Philadelphia, PA,Phila, PA,Medium,1990s-2000s
Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.3,Reynolds American,Company - Private,Consumer Products Manufacturing,Manufacturing,$10B+,others/scientist/software engineer(data concerning role),Sr,Senior Scientist - Toxicologist - Product Integrity (Stewardship),110000-163000,110000,163000,136499.5,Winston-Salem, NC,Winston-Salem, NC,Large,1800s-1900s
Senior Machine Learning Engineer,5.0,LifeOmic,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,AI/ machine learning professionle,Sr,Senior  Engineer,110000-163000,110000,163000,136499.5,Raleigh, NC,Indianapolis, IN,Small,2010s-2020s
Product Data Scientist - Ads Data Science,4.1,Twitter,Company - Public,Internet,Information Technology,$2B to $5B,data scientist,neutral,Product  - Ads Data Science,124000-198000,124000,198000,160999.5,San Francisco, CA,San Francisco, CA,Large,2000s-2010s
Data Scientist,3.2,Postmates - Corporate HQ,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,San Francisco, CA,San Francisco, CA,Large,2010s-2020s
Data Scientist,4.9,"Visionist, Inc.",Company - Private,Enterprise Software & Network Solutions,Information Technology,$10M to $25M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Columbia, MD,Columbia, MD,Small,2000s-2010s
Data Scientist,-1.0,Navio,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,San Mateo, CA,Half Moon Bay, CA,Unknown,
Data Scientist,3.3,Concerto HealthAI,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,Boston, MA,Boston, MA,Medium,2010s-2020s
Data Scientist,-1.0,Evolvinc,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,Burbank, CA,Los Angeles, CA,Small,2000s-2010s
Data Scientist,5.0,PROPRIUS,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,Sunnyvale, CA,London, United Kingdom,Small,
Data Scientist,3.4,TECHNOCRAFT Solutions,Company - Private,Advertising & Marketing,Business Services,$1M to $5M,data scientist,neutral,,124000-198000,124000,198000,160999.5,San Ramon, CA,Hilliard, OH,Small,
Data Scientist,4.1,"Latitude, Inc.",Company - Private,Consulting,Business Services,$1M to $5M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Washington, DC,Hanover, MD,Small,
Data Scientist,5.0,Royce Geospatial,Company - Private,Aerospace & Defense,Aerospace & Defense,$10M to $25M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Springfield, VA,Arlington, VA,Small,2010s-2020s
Data Scientist,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100M to $500M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Phoenix, AZ,Irvine, CA,Medium,1990s-2000s
Data Scientist,3.7,Booz Allen Hamilton Inc.,Company - Public,Consulting,Business Services,$5B to $10B,data scientist,neutral,,124000-198000,124000,198000,160999.5,Oxnard, CA,Mc Lean, VA,Very Large,1900s-1950s
Data Scientist,3.8,Burns & McDonnell,Company - Private,Architectural & Engineering Services,Business Services,$1B to $2B,data scientist,neutral,,124000-198000,124000,198000,160999.5,Kansas City, MO,Kansas City, MO,Large,1800s-1900s
Data Scientist,4.8,InvenTech Info,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Jersey City, NJ,Bengaluru, India,Medium,2000s-2010s
Data Scientist,3.5,Robert Half,Company - Public,Staffing & Outsourcing,Business Services,$2B to $5B,data scientist,neutral,,124000-198000,124000,198000,160999.5,Manchester, NH,Menlo Park, CA,Very Large,1900s-1950s
Analytics - Business Assurance Data Analyst,4.6,GreatAmerica Financial Services,Company - Private,Lending,Finance,$100M to $500M,data analyst/analyst,neutral,Analytics - Business Assurance ,124000-198000,124000,198000,160999.5,Cedar Rapids, IA,Cedar Rapids, IA,Medium,1990s-2000s
Data Scientist,4.5,Conflux Systems Inc.,Company - Private,Accounting,Accounting & Legal,Less than $1M,data scientist,neutral,,124000-198000,124000,198000,160999.5,Winters, TX,Alpharetta, GA,Small,
Data Scientist,3.9,Criteo,Company - Public,Internet,Information Technology,$2B to $5B,data scientist,neutral,,124000-198000,124000,198000,160999.5,Ann Arbor, MI,Paris, France,Large,2000s-2010s
Data Scientist,3.4,Voice,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,124000-198000,124000,198000,160999.5,Brooklyn, NY,no_headquarter,,Unknown,
Data Scientist,-1.0,Microagility,Company - Private,Consulting,Business Services,$1M to $5M,data scientist,neutral,,124000-198000,124000,198000,160999.5,New York, NY,Princeton, NJ,Small,
Data Scientist,4.1,Coverent,Company - Private,Consulting,Business Services,$10M to $25M,data scientist,neutral,,124000-198000,124000,198000,160999.5,McLean, VA,McLean, VA,Small,2000s-2010s
Data Scientist,3.7,Via Transportation,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,New York, NY,New York, NY,Medium,2010s-2020s
Senior Data Scientist,3.5,Benson Hill,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1M to $5M,data scientist,Sr,Senior ,79000-133000,79000,133000,105999.5,Saint Louis, MO,Saint Louis, MO,Medium,2010s-2020s
Data Scientist,4.6,"Conch Technologies, Inc",Company - Private,Consulting,Business Services,$5M to $10M,data scientist,neutral,,79000-133000,79000,133000,105999.5,Concord, CA,Memphis, TN,Small,
Data Scientist,-1.0,Falcon IT & Staffing Solutions,Company - Public,Unknown,Unknown,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Fort Belvoir, VA,Washington, DC,Unknown,
Data Scientist,-1.0,"Rainmaker Resources, LLC",Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Cincinnati, OH,Cincinnati, OH,Small,
Data Engineer,4.4,Rocket Lawyer,Company - Private,Computer Hardware & Software,Information Technology,$50M to $100M,data engineer,neutral,,79000-133000,79000,133000,105999.5,San Francisco, CA,San Francisco, CA,Small,2000s-2010s
Data Scientist,3.6,DataLab USA,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Germantown, MD,Germantown, MD,Small,
Data Scientist,3.1,Werner Enterprises Inc,Company - Public,Logistics & Supply Chain,Transportation & Logistics,$2B to $5B,data scientist,neutral,,79000-133000,79000,133000,105999.5,Omaha, NE,Omaha, NE,Very Large,1950s-1960s
Data Scientist,5.0,PeopleCom,Company - Private,Unknown,Unknown,$1M to $5M,data scientist,neutral,,79000-133000,79000,133000,105999.5,McLean, VA,Reston, VA,Small,
Data Scientist - Machine Learning,5.0,VANTA Partners,Company - Private,Staffing & Outsourcing,Business Services,Unknown,AI/ machine learning professionle,neutral,Data Scientist - ,79000-133000,79000,133000,105999.5,Open Fork, VA,Clifton Park, NY,Small,2010s-2020s
Data Scientist,-1.0,B4Corp,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Reston, VA,Leesburg, VA,Small,
Data Scientist,-1.0,"Blue Icy Water, LLC",Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,United States,,Livonia, MI,Small,
Data Scientist,3.5,"Farmer's Business Network, Inc.",Company - Private,Farm Support Services,Agriculture & Forestry,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,San Carlos, CA,San Carlos, CA,Medium,2010s-2020s
Data Scientist,-1.0,Sonde Health,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Less than $1M,data scientist,neutral,,79000-133000,79000,133000,105999.5,Boston, MA,Boston, MA,Small,
Data Scientist,5.0,Maxiom,Company - Public,Unknown,Unknown,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Ashburn, VA,Ashburn, VA,Small,
Data Scientist,2.7,Change Healthcare,Company - Public,IT Services,Information Technology,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,Lombard, IL,Nashville, TN,Very Large,2000s-2010s
Data Scientist,4.1,DCS Corp,Company - Private,Research & Development,Business Services,$100M to $500M,data scientist,neutral,,79000-133000,79000,133000,105999.5,Hampton, VA,Alexandria, VA,Large,1970s-1980s
Data Scientist,2.1,Hive (CA),Company - Private,Telecommunications Services,Telecommunications,Unknown,data scientist,neutral,,79000-133000,79000,133000,105999.5,San Francisco, CA,Los Angeles, CA,Unknown,2010s-2020s
Machine Learning Engineer/Scientist,4.8,Jane Street,Company - Private,Investment Banking & Asset Management,Finance,Unknown,AI/ machine learning professionle,neutral, Engineer/Scientist,79000-133000,79000,133000,105999.5,New York, NY,New York, NY,Medium,1990s-2000s
Data Scientist - Intermediate,4.5,Envision LLC,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data scientist,neutral, - Intermediate,69000-116000,69000,116000,92499.5,Saint Louis, MO,Saint Louis, MO,Medium,1990s-2000s
Principal Data Scientist,4.0,Autodesk,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,neutral,Principal ,69000-116000,69000,116000,92499.5,San Francisco, CA,San Rafael, CA,Large,1980s-1990s
Data Scientist,3.3,Hackensack Meridian Health,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5B to $10B,data scientist,neutral,,69000-116000,69000,116000,92499.5,Edison, NJ,Edison, NJ,Very Large,
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,Sr,"Senior Data Scientist – Image Analytics, Novartis  Innovation Lab",69000-116000,69000,116000,92499.5,Cambridge, MA,Basel, Switzerland,Very Large,1990s-2000s
Data Scientist,3.2,Net2Source Inc.,Company - Private,Staffing & Outsourcing,Business Services,$100M to $500M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Alpharetta, GA,Somerset, NJ,Large,2000s-2010s
Data Scientist,3.2,The Trade Desk,Company - Public,Internet,Information Technology,Unknown,data scientist,neutral,,69000-116000,69000,116000,92499.5,Boulder, CO,Ventura, CA,Large,2000s-2010s
Data Scientist- Industrial Discrete Sector Industry,3.7,IBM,Company - Public,IT Services,Information Technology,$10B+,data scientist,neutral,- Industrial Discrete Sector Industry,69000-116000,69000,116000,92499.5,Atlanta, GA,Armonk, NY,Very Large,1900s-1950s
Data Scientist,4.4,Knowesis Inc.,Company - Private,Consulting,Business Services,$25M to $50M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Falls Church, VA,Fairfax, VA,Small,2000s-2010s
Data Scientist,3.1,MoTek Technologies,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Mountain View, CA,San Jose, CA,Small,2000s-2010s
Data Scientist,3.3,The Davey Tree Expert Company,Self-employed,Timber Operations,Agriculture & Forestry,$1B to $2B,data scientist,neutral,,69000-116000,69000,116000,92499.5,Kent, OH,Kent, OH,Very Large,1800s-1900s
Data Scientist,3.5,HPOne,Company - Private,Insurance Carriers,Insurance,$50M to $100M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Trumbull, CT,Trumbull, CT,Medium,2000s-2010s
Data Scientist,-1.0,Stride Search,Company - Private,Unknown,Unknown,Less than $1M,data scientist,neutral,,69000-116000,69000,116000,92499.5,San Francisco, CA,Westlake Village, CA,Small,
Machine Learning Engineer,2.6,Software Engineering Institute,College / University,Colleges & Universities,Education,Unknown,AI/ machine learning professionle,neutral, Engineer,69000-116000,69000,116000,92499.5,Pittsburgh, PA,Pittsburgh, PA,Medium,1980s-1990s
Data Scientist,-1.0,Blue Cloak LLC,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,69000-116000,69000,116000,92499.5,Sterling, VA,no_headquarter,,Unknown,
Data Scientist,2.7,TBWA\Chiat\Day,Company - Public,Advertising & Marketing,Business Services,$100M to $500M,data scientist,neutral,,69000-116000,69000,116000,92499.5,New York, NY,New York, NY,Large,1960s-1970s
Data Scientist,3.5,ThreeBridge Solutions,Company - Private,Consulting,Business Services,Unknown,data scientist,neutral,,69000-116000,69000,116000,92499.5,Alpharetta, GA,Minneapolis, MN,Medium,2000s-2010s
Data Scientist,3.2,"Numeric, LLC",Company - Private,Staffing & Outsourcing,Business Services,$5M to $10M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Philadelphia, PA,Chadds Ford, PA,Small,
Data Analyst - Unilever Prestige,3.8,Dermalogica,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,neutral, - Unilever Prestige,69000-116000,69000,116000,92499.5,Carson, CA,Carson, CA,Medium,1980s-1990s
Data Scientist,4.2,Centraprise,Company - Private,IT Services,Information Technology,Less than $1M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Foster City, CA,Edison, NJ,Small,
Data Scientist,4.8,TechProjects,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,69000-116000,69000,116000,92499.5,New York, NY,North Brunswick, NJ,Small,2010s-2020s
Data Scientist,4.2,DW Simpson,Company - Private,Staffing & Outsourcing,Business Services,$10M to $25M,data scientist,neutral,,69000-116000,69000,116000,92499.5,Frederick, MD,Chicago, IL,Small,1980s-1990s
Data & Machine Learning Scientist,3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,neutral,Data &  Scientist,31000-56000,31000,56000,43499.5,Chicago, IL,Chicago, IL,Medium,2010s-2020s
Data Scientist,4.0,Grid Dynamics,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50M to $100M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Santa Clara, CA,San Ramon, CA,Large,2000s-2010s
"VP, Data Science",3.9,7Park Data,Company - Private,Research & Development,Business Services,Unknown,others/scientist/software engineer(data concerning role),neutral,"VP, Data Science",31000-56000,31000,56000,43499.5,New York, NY,New York, NY,Small,2010s-2020s
Senior Business Intelligence Analyst,3.7,Protolabs,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,Sr,Senior Business Intelligence ,31000-56000,31000,56000,43499.5,Maple Plain, MN,Maple Plain, MN,Large,1990s-2000s
Data Scientist,3.9,LinQuest,Company - Private,Aerospace & Defense,Aerospace & Defense,$50M to $100M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Colorado Springs, CO,Los Angeles, CA,Medium,2000s-2010s
Data Engineer - Kafka,3.5,Western Digital,Company - Public,Computer Hardware & Software,Information Technology,$10B+,data engineer,neutral, - Kafka,31000-56000,31000,56000,43499.5,San Jose, CA,San Jose, CA,Very Large,1960s-1970s
Data Scientist,4.0,Trexquant Investment,Company - Private,Investment Banking & Asset Management,Finance,Unknown,data scientist,neutral,,31000-56000,31000,56000,43499.5,United States,,Stamford, CT,Small,2010s-2020s
Data Scientist,3.0,Ameritas Life Insurance Corp,Company - Private,Insurance Agencies & Brokerages,Insurance,$2B to $5B,data scientist,neutral,,31000-56000,31000,56000,43499.5,Cincinnati, OH,Lincoln, NE,Large,1800s-1900s
Data Scientist,3.7,Fleetcor,Company - Public,Financial Transaction Processing,Finance,$2B to $5B,data scientist,neutral,,31000-56000,31000,56000,43499.5,Atlanta, GA,Atlanta, GA,Large,1990s-2000s
Data Scientist,4.5,Radiant Digital,Company - Private,Unknown,Unknown,Less than $1M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Washington, DC,New York, NY,Small,
Data Scientist,2.8,Child Care Aware of America,Nonprofit Organization,Social Assistance,Non-Profit,$25M to $50M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Arlington, VA,Arlington, VA,Small,1980s-1990s
Data Scientist,4.1,IntelliPro Group Inc.,Company - Private,Unknown,Unknown,$10M to $25M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Santa Clara, CA,Santa Clara, CA,Medium,
In-Line Inspection Data Analyst,2.9,Quest Integrity,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50M to $100M,data analyst/analyst,neutral,In-Line Inspection ,31000-56000,31000,56000,43499.5,Tulsa, OK,Kent, WA,Medium,1990s-2000s
Data Scientist,4.7,Praxis Engineering,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100M to $500M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Chantilly, VA,Annapolis Junction, MD,Medium,2000s-2010s
Data Scientist,3.4,USI,Company - Private,Construction,"Construction, Repair & Maintenance",$100M to $500M,data scientist,neutral,,31000-56000,31000,56000,43499.5,Southfield, MI,Saint Paul, MN,Large,1990s-2000s
Data Scientist,3.9,Apex Systems,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2B to $5B,data scientist,neutral,,31000-56000,31000,56000,43499.5,San Francisco, CA,Glen Allen, VA,Large,1990s-2000s
